t,count
1554841186,5
1554841196,11
1554841206,17
1554841216,23
1554841226,29
1554841236,34
1554841246,40
1554841256,45
1554841266,51
1554841276,57
1554841286,64
1554841296,70
1554841306,78
1554841316,84
1554841326,90
1554841336,96
1554841346,101
1554841356,106
1554841366,112
1554841376,119
1554841386,125
1554841396,131
1554841406,136
1554841416,141
1554841426,149
1554841436,159
1554841446,169
1554841456,179
1554841466,189
1554841476,198
1554841486,208
1554841496,218
1554841506,228
1554841516,238
1554841526,248
1554841536,258
