t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554680715,166,28.919973,29.000000,29.000000,29.000000,events/second
1554680725,450,28.607335,28.922602,28.983581,28.994472,events/second
1554680735,740,28.758269,28.921050,28.980923,28.993437,events/second
1554680745,1027,28.743509,28.885197,28.971631,28.990186,events/second
1554680755,1312,28.689716,28.824144,28.956087,28.984760,events/second
1554680765,1597,28.655669,28.789734,28.944413,28.980509,events/second
1554680775,1887,28.708053,28.807301,28.942984,28.979622,events/second
1554680785,2181,28.799830,28.898291,28.957967,28.984267,events/second
1554680795,2468,28.784778,28.868489,28.949537,28.981129,events/second
1554680805,2756,28.789600,28.856696,28.944580,28.979122,events/second
1554680815,3043,28.781641,28.849271,28.939895,28.977149,events/second
