t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554680715,10,1.742339,1.600000,1.600000,1.600000,events/second
1554680725,20,1.271467,1.522602,1.583581,1.594472,events/second
1554680735,31,1.204755,1.458364,1.567754,1.589011,events/second
1554680745,41,1.147508,1.386718,1.549087,1.582497,events/second
1554680755,53,1.158968,1.372766,1.540893,1.579372,events/second
1554680765,63,1.130442,1.300827,1.519910,1.571869,events/second
1554680775,73,1.110597,1.238653,1.499559,1.564442,events/second
1554680785,87,1.148828,1.279414,1.499601,1.563733,events/second
1554680795,98,1.143140,1.251232,1.486473,1.558606,events/second
1554680805,109,1.138633,1.242088,1.477027,1.554637,events/second
1554680815,124,1.172832,1.251618,1.471250,1.551826,events/second
