t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554662401,201,28.155677,27.800000,27.800000,27.800000,events/second
1554662411,487,28.438734,27.952240,27.832729,27.811043,events/second
1554662421,777,28.661517,28.116926,27.871161,27.824199,events/second
1554662431,1061,28.593985,28.191087,27.895055,27.832772,events/second
1554662441,1342,28.457526,28.129769,27.891884,27.832403,events/second
1554662451,1619,28.353244,28.111126,27.895483,27.834261,events/second
1554662461,1902,28.328801,28.096623,27.899019,27.836105,events/second
1554662471,2181,28.279158,28.049807,27.895718,27.835700,events/second
1554662481,2461,28.255081,28.102290,27.912196,27.841929,events/second
1554662491,2741,28.228394,28.101299,27.918325,27.844778,events/second
1554662501,3025,28.239805,28.069757,27.917697,27.845385,events/second
1554662511,3306,28.233081,28.115341,27.933291,27.851489,events/second
1554662521,3584,28.199250,28.097634,27.935478,27.853129,events/second
1554662531,3865,28.181141,28.071768,27.934506,27.853669,events/second
1554662541,4148,28.199091,28.094011,27.943319,27.857508,events/second
1554662551,4433,28.215679,28.138429,27.958181,27.863490,events/second
1554662561,4718,28.234354,28.174749,27.972502,27.869400,events/second
1554662571,5010,28.289882,28.300162,28.006133,27.881886,events/second
1554662581,5299,28.322411,28.421034,28.041912,27.895337,events/second
1554662591,5590,28.353641,28.545734,28.080097,27.909777,events/second
1554662601,5883,28.407058,28.662167,28.120118,27.925142,events/second
1554662611,6166,28.402123,28.600814,28.125769,27.929256,events/second
1554662621,6453,28.408230,28.601967,28.141371,27.936674,events/second
1554662631,6743,28.440114,28.652196,28.166433,27.947340,events/second
