t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554662401,11,1.537460,1.400000,1.400000,1.400000,events/second
1554662411,22,1.283521,1.368018,1.393389,1.397784,events/second
1554662421,32,1.179706,1.327511,1.383797,1.394497,events/second
1554662431,45,1.212232,1.322649,1.381023,1.393449,events/second
1554662441,58,1.229497,1.319811,1.378394,1.392420,events/second
1554662451,69,1.208047,1.269436,1.365934,1.388078,events/second
1554662461,78,1.161474,1.225515,1.353828,1.383777,events/second
1554662471,93,1.205602,1.236311,1.352036,1.382848,events/second
1554662481,105,1.205298,1.213467,1.343691,1.379714,events/second
1554662491,117,1.204736,1.256815,1.348789,1.381040,events/second
1554662501,131,1.222764,1.248093,1.343911,1.379040,events/second
1554662511,147,1.255201,1.287405,1.349055,1.380379,events/second
1554662521,157,1.235135,1.287421,1.347365,1.379482,events/second
1554662531,168,1.224807,1.226027,1.332617,1.374175,events/second
1554662541,184,1.250740,1.282160,1.341328,1.376664,events/second
1554662551,196,1.247397,1.284259,1.339946,1.375813,events/second
1554662561,212,1.268570,1.319297,1.345275,1.377195,events/second
1554662571,226,1.276035,1.330408,1.347014,1.377441,events/second
1554662581,237,1.266623,1.339813,1.348697,1.377684,events/second
1554662591,246,1.247662,1.271654,1.333959,1.372403,events/second
1554662601,254,1.226387,1.184534,1.313203,1.364976,events/second
1554662611,264,1.215960,1.140214,1.299629,1.359835,events/second
1554662621,279,1.228164,1.199923,1.306390,1.361405,events/second
1554662631,286,1.206188,1.153240,1.293039,1.356304,events/second
