t,count
1554825122,9
1554825132,19
1554825142,28
1554825152,38
1554825162,47
1554825172,57
1554825182,67
1554825192,76
1554825202,86
1554825212,96
1554825222,106
1554825232,116
1554825242,126
1554825252,136
1554825262,146
1554825272,156
1554825282,166
1554825292,176
1554825302,186
1554825312,196
1554825322,206
1554825332,216
1554825342,226
1554825352,236
1554825362,246
1554825372,256
1554825382,266
1554825392,276
1554825402,286
1554825412,296
1554825422,306
1554825432,316
1554825442,326
1554825452,336
