t,count
1554825122,5
1554825132,12
1554825142,17
1554825152,22
1554825162,28
1554825172,33
1554825182,39
1554825192,44
1554825202,50
1554825212,57
1554825222,67
1554825232,77
1554825242,87
1554825252,97
1554825262,107
1554825272,117
1554825282,127
1554825292,137
1554825302,147
1554825312,157
1554825322,167
1554825332,177
1554825342,187
1554825352,197
1554825362,207
1554825372,217
1554825382,227
1554825392,237
1554825402,247
1554825412,257
1554825422,267
1554825432,277
1554825442,287
1554825452,297
