t,value
1552649789,0.0
1552649799,0.0
1552649809,0.0
1552649819,0.0
1552649829,0.0
1552649839,0.0
1552649849,0.0
1552649859,0.0
1552649869,0.0
1552649879,0.0
1552649889,0.0
1552649899,8.976660682226212E-4
1552649909,8.071025020177562E-4
1552649919,7.698229407236335E-4
1552649929,7.347538574577516E-4
1552649939,6.447453255963894E-4
1552649949,6.43915003219575E-4
1552649959,0.0012254901960784314
1552649969,0.001142204454597373
1552649979,0.0011049723756906078
1552649989,0.0015584415584415584
1552649999,0.0014677103718199608
1552650009,0.001392757660167131
1552650019,0.002545608824777259
1552650029,0.0024086712163789645
1552650039,0.0026031982149497955
1552650049,0.002472624514305899
1552650059,0.0023232658479920344
1552650069,0.0023232658479920344
1552650079,0.0026289845547157412
1552650089,0.0025789813023855577
1552650099,0.002574831026713872
1552650109,0.0025412960609911056
1552650119,0.002527646129541864
1552650129,0.0025220680958385876
1552650139,0.0025188916876574307
1552650149,0.0025180988353792886
1552650159,0.0025180988353792886
1552650169,0.0025180988353792886
1552650179,0.0025180988353792886
1552650189,0.0025180988353792886
1552650199,0.0025180988353792886
1552650209,0.0025180988353792886
1552650219,0.0025180988353792886
1552650229,0.0025180988353792886
1552650239,0.0025180988353792886
1552650249,0.0025180988353792886
1552650259,0.0025180988353792886
1552650269,0.0025180988353792886
1552650279,0.0025180988353792886
1552650289,0.0025180988353792886
1552650299,0.0025180988353792886
1552650309,0.0025180988353792886
1552650319,0.0025180988353792886
1552650329,0.0025180988353792886
1552650339,0.0025180988353792886
1552650349,0.0025180988353792886
1552650359,0.0025180988353792886
1552650369,0.0025180988353792886
1552650379,0.0025180988353792886
1552650389,0.0025180988353792886
1552650399,0.0025180988353792886
1552650409,0.0025180988353792886
1552650419,0.0025180988353792886
1552650429,0.0025180988353792886
1552650439,0.0025180988353792886
1552650449,0.0025180988353792886
1552650459,0.0025180988353792886
1552650469,0.0025180988353792886
1552650479,0.0025180988353792886
1552650489,0.0025180988353792886
