t,count
1552649789,170
1552649799,239
1552649809,323
1552649819,521
1552649829,651
1552649839,752
1552649849,833
1552649859,943
1552649869,1111
1552649879,1247
1552649889,1321
1552649899,1424
1552649909,1458
1552649919,1579
1552649929,1677
1552649939,1729
1552649949,1800
1552649959,1851
1552649969,1935
1552649979,2079
1552649989,2103
1552649999,2215
1552650009,2275
1552650019,2319
1552650029,2350
1552650039,2413
1552650049,2429
1552650059,2491
1552650069,2549
1552650079,2654
1552650089,2813
1552650099,3001
1552650109,3108
1552650119,3235
1552650129,3272
1552650139,3311
1552650149,3326
1552650159,3345
1552650169,3365
1552650179,3398
1552650189,3550
1552650199,3625
1552650209,3722
1552650219,3754
1552650229,3768
1552650239,3781
1552650249,3794
1552650259,3809
1552650269,3821
1552650279,3833
1552650289,3844
1552650299,3855
1552650309,3866
1552650319,3877
1552650329,3888
1552650339,3899
1552650349,3910
1552650359,3920
1552650369,3930
1552650379,3940
1552650389,3951
1552650399,3961
1552650409,3972
1552650419,3983
1552650429,3993
1552650439,4003
1552650449,4014
1552650459,4024
1552650469,4034
1552650479,4044
1552650489,4054
