t,count
1552649789,31
1552649799,265
1552649809,391
1552649819,570
1552649829,701
1552649839,935
1552649849,1090
1552649859,1227
1552649869,1336
1552649879,1494
1552649889,1638
1552649899,1775
1552649909,1817
1552649919,2008
1552649929,2124
1552649939,2297
1552649949,2525
1552649959,2750
1552649969,2921
1552649979,3167
1552649989,3334
1552649999,3510
1552650009,3712
1552650019,3928
1552650029,4175
1552650039,4358
1552650049,4586
1552650059,4767
1552650069,4895
1552650079,4967
1552650089,4983
1552650099,5005
1552650109,5023
1552650119,5042
1552650129,5055
1552650139,5066
1552650149,5077
1552650159,5087
1552650169,5097
1552650179,5108
1552650189,5118
1552650199,5128
1552650209,5138
1552650219,5148
1552650229,5158
1552650239,5168
1552650249,5178
1552650259,5188
1552650269,5198
1552650279,5209
1552650289,5219
1552650299,5229
1552650309,5239
1552650319,5249
1552650329,5259
1552650339,5269
1552650349,5279
1552650359,5289
1552650369,5299
1552650379,5309
1552650389,5319
1552650399,5329
1552650409,5339
1552650419,5349
1552650429,5359
1552650439,5369
1552650449,5379
1552650459,5389
1552650469,5399
1552650479,5410
1552650489,5420
