t,count
1554848965,3
1554848975,8
1554848985,13
1554848995,19
1554849005,25
1554849015,30
1554849025,36
1554849035,42
1554849045,47
1554849055,54
1554849065,59
1554849075,65
1554849085,73
1554849095,78
1554849105,85
1554849115,90
1554849125,95
1554849135,100
1554849145,105
