t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848965,1,1.379466,0.000000,0.000000,0.000000,events/second
1554848975,10,0.932768,0.815991,0.803306,0.801108,events/second
1554848985,20,0.963600,0.844240,0.809754,0.803306,events/second
1554848995,36,1.172196,0.942993,0.832301,0.810995,events/second
1554849005,74,1.817358,1.369441,0.926452,0.842932,events/second
1554849015,117,2.306353,1.821253,1.037132,0.881141,events/second
1554849025,159,2.616904,2.171721,1.137572,0.916711,events/second
1554849035,200,2.828315,2.452396,1.231414,0.950780,events/second
1554849045,242,2.998383,2.720685,1.328736,0.986683,events/second
1554849055,291,3.207008,3.069323,1.449039,1.031022,events/second
1554849065,343,3.405970,3.381708,1.568759,1.075986,events/second
1554849075,392,3.540781,3.614154,1.677943,1.118237,events/second
1554849085,443,3.670332,3.874880,1.796770,1.164453,events/second
1554849095,490,3.748398,4.006026,1.892141,1.203541,events/second
1554849105,541,3.844826,4.143907,1.990777,1.244388,events/second
1554849115,591,3.921810,4.319470,2.099185,1.289192,events/second
1554849125,640,3.982383,4.379807,2.184531,1.326889,events/second
1554849135,689,4.036034,4.449428,2.270495,1.365290,events/second
1554849145,739,4.089673,4.565933,2.366590,1.407669,events/second
