t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554846899,30,37.328996,0.000000,0.000000,0.000000,events/second
1554846909,341,31.515414,31.431982,31.406611,31.402216,events/second
1554846919,643,30.770579,31.209590,31.360388,31.386710,events/second
1554846929,938,30.391126,30.973365,31.305763,31.368051,events/second
1554846939,1235,30.234295,30.779798,31.253202,31.349629,events/second
1554846949,1520,29.824399,30.401022,31.156466,31.315941,events/second
1554846959,1797,29.540295,30.043298,31.056072,31.280384,events/second
1554846969,2074,29.226709,29.638782,30.936266,31.237514,events/second
