t,count
1554840140,5
1554840150,12
1554840160,18
1554840170,24
1554840180,30
1554840190,35
1554840200,41
1554840210,46
1554840220,52
1554840230,58
1554840240,64
1554840250,69
1554840260,78
1554840270,83
1554840280,89
1554840290,94
1554840300,99
1554840310,104
1554840320,109
1554840330,117
1554840340,122
1554840350,129
1554840360,134
1554840370,139
1554840380,144
1554840390,152
1554840400,159
1554840410,166
1554840420,171
1554840430,179
1554840440,186
1554840450,194
1554840460,201
1554840470,210
1554840480,217
