t,count
1554840130,3
1554840140,9
1554840150,14
1554840160,19
1554840170,25
1554840180,31
1554840190,36
1554840200,43
1554840210,48
1554840220,53
1554840230,59
1554840240,64
1554840250,70
1554840260,79
1554840270,84
1554840280,91
1554840290,96
1554840300,101
1554840310,106
1554840320,111
1554840330,119
1554840340,124
1554840350,131
1554840360,136
1554840370,141
1554840380,148
1554840390,157
1554840400,165
1554840410,173
1554840420,179
1554840430,189
1554840440,198
1554840450,208
1554840460,218
1554840470,228
1554840480,238
