t,count
1554840134,4
1554840144,14
1554840154,23
1554840164,33
1554840174,43
1554840184,53
1554840194,63
1554840204,73
1554840214,83
1554840224,93
1554840234,103
1554840244,113
1554840254,123
1554840264,133
1554840274,143
1554840284,153
1554840294,163
1554840304,173
1554840314,183
1554840324,193
1554840334,203
1554840344,213
1554840354,223
1554840364,233
1554840374,243
1554840384,253
1554840394,263
1554840404,273
1554840414,283
1554840424,293
1554840434,303
1554840444,313
1554840454,323
1554840464,333
1554840474,343
1554840484,353
