t,count
1554840134,4
1554840144,14
1554840154,23
1554840164,33
1554840174,43
1554840184,53
1554840194,62
1554840204,71
1554840214,80
1554840224,90
1554840234,99
1554840244,109
1554840254,119
1554840264,129
1554840274,139
1554840284,149
1554840294,159
1554840304,169
1554840314,179
1554840324,189
1554840334,199
1554840344,208
1554840354,218
1554840364,227
1554840374,237
1554840384,247
1554840394,257
1554840404,267
1554840414,277
1554840424,287
1554840434,297
1554840444,307
1554840454,317
1554840464,327
1554840474,337
1554840484,347
