t,count
1554840144,5
1554840154,12
1554840164,17
1554840174,22
1554840184,27
1554840194,33
1554840204,38
1554840214,43
1554840224,50
1554840234,56
1554840244,62
1554840254,67
1554840264,75
1554840274,81
1554840284,87
1554840294,92
1554840304,97
1554840314,102
1554840324,107
1554840334,115
1554840344,120
1554840354,127
1554840364,132
1554840374,137
1554840384,143
1554840394,150
1554840404,158
1554840414,164
1554840424,171
1554840434,178
1554840444,184
1554840454,193
1554840464,200
1554840474,208
1554840484,217
