t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554840134,3,0.811516,0.000000,0.000000,0.000000,events/second
1554840144,13,0.949383,0.815991,0.803306,0.801108,events/second
1554840154,22,0.927897,0.844240,0.809754,0.803306,events/second
1554840164,43,1.275080,0.932116,0.829214,0.809911,events/second
1554840174,68,1.556756,1.172176,0.883962,0.828583,events/second
1554840184,100,1.861784,1.422077,0.946777,0.850366,events/second
1554840194,143,2.245332,1.820392,1.046983,0.885181,events/second
1554840204,206,2.795731,2.344338,1.183353,0.932882,events/second
1554840214,276,3.297079,3.029642,1.367543,0.997718,events/second
1554840224,347,3.704228,3.637886,1.552143,1.064035,events/second
1554840234,429,4.137908,4.306272,1.763474,1.140668,events/second
1554840244,501,4.407428,4.811919,1.954818,1.212041,events/second
1554840254,580,4.689477,5.241219,2.139944,1.282632,events/second
1554840264,656,4.906994,5.632760,2.325448,1.354640,events/second
1554840274,737,5.129317,5.968028,2.505034,1.425871,events/second
1554840284,816,5.310189,6.293407,2.688377,1.499609,events/second
1554840294,892,5.449699,6.540688,2.859262,1.570333,events/second
1554840304,969,5.579077,6.672608,3.008125,1.634749,events/second
1554840314,1046,5.694036,6.891099,3.175029,1.706184,events/second
1554840324,1124,5.803745,7.015920,3.323403,1.772417,events/second
1554840334,1199,5.886621,7.089596,3.460300,1.835701,events/second
1554840344,1270,5.943356,7.090554,3.579597,1.893867,events/second
1554840354,1342,5.999804,7.136781,3.704790,1.954701,events/second
1554840364,1424,6.093277,7.199574,3.829512,2.016008,events/second
1554840374,1505,6.176082,7.350600,3.972684,2.084327,events/second
1554840384,1583,6.240332,7.510424,4.117774,2.154106,events/second
1554840394,1668,6.325751,7.574706,4.241962,2.217618,events/second
1554840404,1754,6.409176,7.670700,4.371722,2.283721,events/second
1554840414,1844,6.500498,7.905475,4.530011,2.360143,events/second
1554840424,1935,6.588280,8.073505,4.676555,2.433511,events/second
1554840434,2030,6.684464,8.279703,4.831517,2.510500,events/second
1554840444,2118,6.752244,8.433141,4.977875,2.585506,events/second
1554840454,2208,6.821573,8.493296,5.103343,2.654192,events/second
1554840464,2302,6.899103,8.652319,5.247674,2.729857,events/second
1554840474,2391,6.957180,8.708251,5.370799,2.799152,events/second
1554840484,2478,7.006406,8.644938,5.466802,2.859931,events/second
