t,count
1554840138,4
1554840148,14
1554840158,24
1554840168,33
1554840178,43
1554840188,52
1554840198,62
1554840208,72
1554840218,82
1554840228,92
1554840238,102
1554840248,112
1554840258,122
1554840268,132
1554840278,142
1554840288,152
1554840298,162
1554840308,172
1554840318,182
1554840328,192
1554840338,202
1554840348,212
1554840358,222
1554840368,232
1554840378,242
1554840388,252
1554840398,262
1554840408,272
1554840418,282
1554840428,292
1554840438,302
1554840448,312
1554840458,322
1554840468,332
1554840478,342
