t,count
1554840138,3
1554840148,9
1554840158,14
1554840168,20
1554840178,26
1554840188,31
1554840198,37
1554840208,42
1554840218,47
1554840228,54
1554840238,59
1554840248,65
1554840258,74
1554840268,79
1554840278,85
1554840288,90
1554840298,95
1554840308,100
1554840318,105
1554840328,113
1554840338,118
1554840348,124
1554840358,129
1554840368,134
1554840378,140
1554840388,148
1554840398,157
1554840408,164
1554840418,170
1554840428,179
1554840438,188
1554840448,198
1554840458,208
1554840468,218
1554840478,228
