t,count
1554840138,8
1554840148,21
1554840158,29
1554840168,56
1554840178,96
1554840188,127
1554840198,186
1554840208,211
1554840218,227
1554840228,413
1554840238,450
1554840248,511
1554840258,536
1554840268,584
1554840278,638
1554840288,720
1554840298,869
1554840308,898
1554840318,913
1554840328,921
1554840338,978
1554840348,1137
1554840358,1275
1554840368,1301
1554840378,1388
1554840388,1395
1554840398,1409
1554840408,1421
1554840418,1449
1554840428,1471
1554840438,1483
1554840448,1542
1554840458,1593
1554840468,1674
1554840478,1779
