t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552604143,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552604153,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552604163,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552604173,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552604183,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552604193,3,0.374356,0.282802,0.213607,0.068178,0.258336,0.374356,0.374356,0.374356,0.374356,0.374356,0.050782,0.046695,0.009862,0.003318,calls/second,milliseconds
1552604203,5,0.374356,0.228810,0.161424,0.077499,0.213607,0.258336,0.374356,0.374356,0.374356,0.374356,0.072385,0.039526,0.009539,0.003281,calls/second,milliseconds
1552604213,8,0.374356,0.192669,0.114968,0.075544,0.167405,0.213607,0.374356,0.374356,0.374356,0.374356,0.101181,0.078874,0.019034,0.006557,calls/second,milliseconds
1552604223,11,0.374356,0.169307,0.102613,0.071451,0.161424,0.203841,0.374356,0.374356,0.374356,0.374356,0.123462,0.112182,0.028218,0.009796,calls/second,milliseconds
1552604233,12,0.374356,0.165039,0.102613,0.068006,0.161424,0.203841,0.374356,0.374356,0.374356,0.374356,0.121121,0.124385,0.033795,0.011892,calls/second,milliseconds
1552604243,12,0.374356,0.165039,0.102613,0.068006,0.161424,0.203841,0.374356,0.374356,0.374356,0.374356,0.109963,0.120002,0.035938,0.012862,calls/second,milliseconds
1552604253,13,0.374356,0.155899,0.096095,0.067515,0.133805,0.167405,0.374356,0.374356,0.374356,0.374356,0.109135,0.101580,0.034760,0.012720,calls/second,milliseconds
1552604263,14,0.374356,0.150518,0.096095,0.064327,0.124481,0.167405,0.258336,0.374356,0.374356,0.374356,0.108468,0.116689,0.040177,0.014789,calls/second,milliseconds
1552604273,14,0.374356,0.150518,0.096095,0.064327,0.124481,0.167405,0.258336,0.374356,0.374356,0.374356,0.100655,0.098775,0.038860,0.014626,calls/second,milliseconds
1552604283,16,0.374356,0.137943,0.096095,0.058527,0.114968,0.161424,0.258336,0.374356,0.374356,0.374356,0.107324,0.083611,0.037586,0.014464,calls/second,milliseconds
1552604293,17,0.374356,0.132779,0.096095,0.056490,0.106184,0.133805,0.258336,0.374356,0.374356,0.374356,0.106876,0.114913,0.046107,0.017610,calls/second,milliseconds
1552604303,19,0.374356,0.125814,0.096095,0.050916,0.106184,0.124481,0.213607,0.374356,0.374356,0.374356,0.112384,0.113263,0.047901,0.018524,calls/second,milliseconds
1552604313,20,0.374356,0.122532,0.096095,0.048455,0.106184,0.115583,0.213607,0.258336,0.374356,0.374356,0.111689,0.110588,0.049582,0.019421,calls/second,milliseconds
1552604323,22,0.374356,0.117061,0.091191,0.044518,0.102613,0.107837,0.203841,0.258336,0.374356,0.374356,0.116364,0.139027,0.057764,0.022518,calls/second,milliseconds
1552604333,22,0.374356,0.117061,0.091191,0.044518,0.102613,0.107837,0.203841,0.258336,0.374356,0.374356,0.110519,0.117683,0.055871,0.022269,calls/second,milliseconds
1552604343,23,0.374356,0.116589,0.091191,0.041701,0.102977,0.113237,0.203841,0.258336,0.374356,0.374356,0.110016,0.115608,0.057345,0.023131,calls/second,milliseconds
1552604353,28,0.374356,0.106197,0.077557,0.034012,0.100914,0.106184,0.161626,0.213607,0.258336,0.374356,0.127820,0.129842,0.062076,0.025092,calls/second,milliseconds
1552604363,30,0.374356,0.109859,0.077557,0.033597,0.101410,0.107837,0.161424,0.203841,0.258336,0.374356,0.130969,0.186029,0.076406,0.030336,calls/second,milliseconds
1552604373,34,0.374356,0.107055,0.077557,0.029458,0.101418,0.107837,0.152202,0.167405,0.213607,0.374356,0.142210,0.204165,0.083763,0.033319,calls/second,milliseconds
1552604383,37,0.374356,0.105880,0.077557,0.027071,0.101418,0.108903,0.152202,0.167405,0.213607,0.374356,0.148558,0.203526,0.087574,0.035161,calls/second,milliseconds
1552604393,38,0.374356,0.107225,0.077557,0.026561,0.104108,0.113170,0.152202,0.161626,0.213607,0.374356,0.146684,0.217697,0.094511,0.038084,calls/second,milliseconds
1552604403,40,0.374356,0.104987,0.077557,0.025207,0.101410,0.108903,0.152202,0.161626,0.203841,0.374356,0.148659,0.200267,0.094718,0.038771,calls/second,milliseconds
1552604413,43,0.374356,0.099534,0.054359,0.028271,0.101062,0.108903,0.152202,0.161424,0.203841,0.374356,0.154088,0.198948,0.098115,0.040547,calls/second,milliseconds
1552604423,45,0.374356,0.101242,0.054359,0.028062,0.101062,0.113170,0.135697,0.152202,0.167405,0.374356,0.155674,0.213822,0.104706,0.043410,calls/second,milliseconds
1552604433,48,0.374356,0.103499,0.054359,0.033942,0.099297,0.113237,0.186398,0.186398,0.186398,0.374356,0.160494,0.243682,0.114442,0.047357,calls/second,milliseconds
1552604443,49,0.374356,0.103730,0.054359,0.032802,0.101062,0.113170,0.186398,0.186398,0.186398,0.374356,0.158544,0.222264,0.113996,0.047942,calls/second,milliseconds
1552604453,50,0.374356,0.107676,0.054359,0.034754,0.101418,0.120062,0.186398,0.186398,0.186398,0.374356,0.156710,0.204133,0.113564,0.048520,calls/second,milliseconds
1552604463,52,0.374356,0.112697,0.054359,0.035506,0.106184,0.133805,0.167405,0.186398,0.186398,0.374356,0.158018,0.188786,0.113147,0.049092,calls/second,milliseconds
1552604473,52,0.374356,0.112697,0.054359,0.035506,0.106184,0.133805,0.167405,0.186398,0.186398,0.374356,0.153364,0.174517,0.112688,0.049651,calls/second,milliseconds
1552604483,54,0.374356,0.113199,0.054359,0.033214,0.106184,0.133648,0.165252,0.186398,0.186398,0.374356,0.154686,0.147725,0.108994,0.049103,calls/second,milliseconds
