t,value
1552604183,0.0
1552604193,0.0
1552604203,0.0
1552604213,0.0
1552604223,0.0
1552604233,0.0
1552604243,0.0
1552604253,0.0
1552604263,0.0
1552604273,0.0
1552604283,0.0
1552604293,0.0
1552604303,0.0
1552604313,0.0
1552604323,0.0
1552604333,0.0
1552604343,0.0
1552604353,0.0
1552604363,0.0
1552604373,0.0
1552604383,0.0
1552604393,0.0
1552604403,0.05263157894736842
1552604413,0.05
1552604423,0.047619047619047616
1552604433,0.045454545454545456
1552604443,0.045454545454545456
1552604453,0.043478260869565216
1552604463,0.04
1552604473,0.04
1552604483,0.038461538461538464
