t,count
1552758611,3
1552758621,10
1552758631,20
1552758641,30
1552758651,40
1552758661,50
1552758671,59
1552758681,69
1552758691,79
1552758701,89
1552758711,99
1552758721,109
1552758731,119
1552758741,129
1552758751,139
1552758761,149
1552758771,159
1552758781,169
1552758791,179
1552758801,189
1552758811,199
1552758821,209
1552758831,219
1552758841,229
1552758851,239
1552758861,249
1552758871,259
