t,value
1552760293,NaN
1552760303,NaN
1552760313,NaN
1552760323,NaN
1552760333,0.0
1552760343,0.07692307692307693
1552760353,0.0625
1552760363,0.0625
1552760373,0.058823529411764705
1552760383,0.05
1552760393,0.05
1552760403,0.05
1552760413,0.05
1552760423,0.05
1552760433,0.045454545454545456
1552760443,0.03125
1552760453,0.027777777777777776
1552760463,0.02631578947368421
1552760473,0.05
1552760483,0.045454545454545456
1552760493,0.045454545454545456
1552760503,0.045454545454545456
1552760513,0.045454545454545456
