t,value
1552758601,0.75
1552758611,0.18181818181818182
1552758621,0.12371134020618557
1552758631,0.08333333333333333
1552758641,0.08108108108108109
1552758651,0.06818181818181818
1552758661,0.06310679611650485
1552758671,0.05394190871369295
1552758681,0.045774647887323945
1552758691,0.042483660130718956
1552758701,0.04
1552758711,0.040229885057471264
1552758721,0.03317535545023697
1552758731,0.03146067415730337
1552758741,0.02959830866807611
1552758751,0.028747433264887063
1552758761,0.028282828282828285
1552758771,0.027932960893854747
1552758781,0.02654867256637168
1552758791,0.025518341307814992
1552758801,0.02384500745156483
1552758811,0.024566473988439308
1552758821,0.02401129943502825
1552758831,0.025745257452574527
1552758841,0.025745257452574527
1552758851,0.025745257452574527
1552758861,0.02526595744680851
1552758871,0.024869109947643978
