t,value
1552760293,0.0
1552760303,0.0
1552760313,0.006896551724137931
1552760323,0.00558659217877095
1552760333,0.004219409282700422
1552760343,0.004
1552760353,0.00625
1552760363,0.005154639175257732
1552760373,0.004149377593360996
1552760383,0.0038095238095238095
1552760393,0.003766478342749529
1552760403,0.0033112582781456954
1552760413,0.002881844380403458
1552760423,0.0028011204481792717
1552760433,0.0026560424966799467
1552760443,0.0025
1552760453,0.002366863905325444
1552760463,0.0022522522522522522
1552760473,0.0032292787944025836
1552760483,0.003134796238244514
1552760493,0.0029296875
1552760503,0.002859866539561487
1552760513,0.0036429872495446266
