t,value
1554846897,0.0
1554846907,0.0
1554846917,0.0
1554846927,8.39278220730172E-4
1554846937,0.0013409319477036541
1554846947,0.0013954786491766676
1554846957,0.0014343772412144394
1554846967,0.0014635166213673428
