t,value
1554847746,0.0
1554847756,0.0
1554847766,0.0
1554847776,8.385744234800838E-4
1554847786,0.001340033500837521
1554847796,0.0011157601115760112
1554847806,0.0011947431302270011
1554847816,0.0012539184952978057
1554847826,0.0012999071494893223
1554847836,0.0013366750208855473
1554847846,0.0012148823082763858
1554847856,0.0012526096033402922
1554847866,0.0011560693641618498
1554847876,0.001073345259391771
1554847886,0.001001669449081803
1554847896,9.389671361502347E-4
1554847906,0.0010800196367206677
1554847916,0.0011126564673157164
1554847926,0.0012296881862099253
