t,count
1554825100,0
1554825110,8
1554825120,42
1554825130,87
1554825140,136
1554825150,179
1554825160,222
1554825170,268
1554825180,322
1554825190,371
1554825200,403
1554825210,459
1554825220,513
1554825230,537
1554825240,582
1554825250,617
1554825260,667
1554825270,719
1554825280,756
1554825290,854
1554825300,942
1554825310,1069
1554825320,1194
1554825330,1364
1554825340,1542
1554825350,1667
1554825360,1828
1554825370,2032
1554825380,2032
1554825390,2478
1554825400,2478
1554825410,2478
1554825420,2478
1554825430,2478
1554825440,2478
1554825450,2478
