t,count
1554825100,0
1554825110,7
1554825120,28
1554825130,58
1554825140,83
1554825150,108
1554825160,136
1554825170,158
1554825180,171
1554825190,191
1554825200,230
1554825210,246
1554825220,269
1554825230,313
1554825240,345
1554825250,368
1554825260,397
1554825270,420
1554825280,499
1554825290,513
1554825300,565
1554825310,596
1554825320,691
1554825330,691
1554825340,691
1554825350,691
1554825360,691
1554825370,691
1554825380,691
1554825390,691
1554825400,691
1554825410,691
1554825420,691
1554825430,691
1554825440,691
1554825450,691
