t,count
1554825110,2
1554825120,8
1554825130,14
1554825140,20
1554825150,26
1554825160,32
1554825170,37
1554825180,43
1554825190,48
1554825200,54
1554825210,61
1554825220,67
1554825230,76
1554825240,86
1554825250,96
1554825260,106
1554825270,116
1554825280,126
1554825290,136
1554825300,146
1554825310,156
1554825320,166
1554825330,176
1554825340,186
1554825350,196
1554825360,206
1554825370,216
1554825380,226
1554825390,236
1554825400,246
1554825410,256
1554825420,266
1554825430,276
1554825440,286
1554825450,296
