t,count
1554825100,0
1554825110,2
1554825120,11
1554825130,11
1554825140,19
1554825150,29
1554825160,29
1554825170,62
1554825180,62
1554825190,95
1554825200,137
1554825210,137
1554825220,137
1554825230,164
1554825240,231
1554825250,403
1554825260,403
1554825270,403
1554825280,403
1554825290,403
1554825300,483
1554825310,663
1554825320,663
1554825330,663
1554825340,663
1554825350,663
1554825360,663
1554825370,663
1554825380,663
1554825390,663
1554825400,663
1554825410,663
1554825420,663
1554825430,663
1554825440,663
1554825450,663
