t,count
1554825120,5
1554825130,11
1554825140,16
1554825150,23
1554825160,28
1554825170,33
1554825180,39
1554825190,44
1554825200,49
1554825210,56
1554825220,66
1554825230,75
1554825240,85
1554825250,95
1554825260,104
1554825270,114
1554825280,124
1554825290,134
1554825300,144
1554825310,154
1554825320,164
1554825330,174
1554825340,184
1554825350,194
1554825360,204
1554825370,214
1554825380,224
1554825390,234
1554825400,244
1554825410,254
1554825420,264
1554825430,274
1554825440,284
1554825450,294
