t,count
1554825120,8
1554825130,18
1554825140,27
1554825150,37
1554825160,46
1554825170,56
1554825180,65
1554825190,74
1554825200,84
1554825210,94
1554825220,104
1554825230,114
1554825240,124
1554825250,134
1554825260,143
1554825270,153
1554825280,163
1554825290,172
1554825300,182
1554825310,192
1554825320,202
1554825330,212
1554825340,222
1554825350,232
1554825360,242
1554825370,252
1554825380,262
1554825390,272
1554825400,282
1554825410,292
1554825420,302
1554825430,312
1554825440,322
1554825450,332
