t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847736,9,1.031866,1.000000,1.000000,1.000000,events/second
1554847746,18,0.958977,0.984009,0.996694,0.998892,events/second
1554847756,36,1.253020,1.050428,1.010026,1.003336,events/second
1554847766,55,1.419964,1.196205,1.042481,1.014349,events/second
1554847776,81,1.662207,1.367575,1.083789,1.028564,events/second
1554847786,108,1.838825,1.556775,1.133496,1.045928,events/second
1554847796,136,1.978794,1.731642,1.184825,1.064202,events/second
1554847806,168,2.132539,1.958340,1.250945,1.087808,events/second
1554847816,205,2.310671,2.196931,1.324760,1.114471,events/second
1554847826,248,2.512194,2.457744,1.409159,1.145247,events/second
1554847836,292,2.685451,2.786619,1.513767,1.183420,events/second
1554847846,335,2.821771,3.019590,1.605138,1.217860,events/second
1554847856,378,2.936588,3.200805,1.690208,1.250812,events/second
1554847866,419,3.020220,3.352921,1.772434,1.283393,events/second
1554847876,462,3.106539,3.513667,1.858576,1.317830,events/second
1554847886,504,3.175310,3.589606,1.928835,1.347473,events/second
1554847896,546,3.235675,3.696747,2.006489,1.380088,events/second
1554847906,593,3.317909,3.820700,2.088263,1.414565,events/second
1554847916,640,3.391283,3.939058,2.170553,1.449757,events/second
1554847926,684,3.441754,4.055238,2.253451,1.485668,events/second
1554847936,726,3.478294,4.093452,2.320572,1.516768,events/second
