t,value
1554824093,0.0
1554824103,0.0
1554824113,0.0
1554824123,8.389261744966443E-4
1554824133,0.0023458445040214475
1554824143,0.0027901785714285715
1554824153,0.003107074569789675
1554824163,0.003762541806020067
1554824173,0.003714710252600297
1554824183,0.003676470588235294
1554824193,0.003341433778857837
1554824203,0.0032015590200445434
1554824213,0.003211716341212744
1554824223,0.0029818702290076338
1554824233,0.0027827248441674086
1554824243,0.002712854757929883
1554824253,0.0027494108405341712
1554824263,0.002781899109792285
1554824273,0.0028109627547434997
1554824283,0.002753671562082777
1554824293,0.00270184361093452
1554824303,0.002654733009708738
1554824313,0.0030470110272780033
1554824323,0.002989432703003337
1554824333,0.00313646980313647
1554824343,0.003336541546358678
1554824353,0.003398418190805734
1554824363,0.0032767351802204347
1554824373,0.0032211676732815647
1554824383,0.0032249096469279957
1554824393,0.0031746031746031746
1554824403,0.003127606338615513
1554824413,0.003032600454890068
1554824423,0.0029433406916850625
1554824433,0.0028591851322373124
