t,count
1554824103,2
1554824113,12
1554824123,22
1554824133,30
1554824143,39
1554824153,49
1554824163,59
1554824173,69
1554824183,79
1554824193,89
1554824203,99
1554824213,109
1554824223,119
1554824233,129
1554824243,139
1554824253,149
1554824263,159
1554824273,169
1554824283,179
1554824293,189
1554824303,199
1554824313,209
1554824323,219
1554824333,228
1554824343,238
1554824353,248
1554824363,257
1554824373,267
1554824383,276
1554824393,286
1554824403,296
1554824413,306
1554824423,316
1554824433,326
