t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554824093,2,5.335182,0.000000,0.000000,0.000000,events/second
1554824103,38,3.663210,3.279956,3.216529,3.205540,events/second
1554824113,106,5.197627,3.812027,3.331031,3.244186,events/second
1554824123,185,6.087081,4.388436,3.470766,3.292292,events/second
1554824133,260,6.440618,4.909616,3.612586,3.342088,events/second
1554824143,350,6.945992,5.509418,3.782759,3.402408,events/second
1554824153,426,7.055357,5.825246,3.907684,3.448765,events/second
1554824163,508,7.219836,6.201970,4.051545,3.502354,events/second
1554824173,590,7.340718,6.507425,4.187493,3.554255,events/second
1554824183,667,7.381220,6.687311,4.302510,3.600049,events/second
1554824193,744,7.412153,6.851736,4.416898,3.646426,events/second
1554824203,817,7.401970,6.917356,4.511281,3.686781,events/second
1554824213,888,7.377076,6.926208,4.592707,3.723372,events/second
1554824223,959,7.356238,6.965683,4.678075,3.761776,events/second
1554824233,1030,7.337464,6.997819,4.760589,3.799748,events/second
1554824243,1118,7.435462,7.245062,4.886515,3.852795,events/second
1554824253,1191,7.426672,7.245185,4.965283,3.890846,events/second
1554824263,1256,7.372187,7.127589,5.015460,3.919660,events/second
1554824273,1321,7.324198,7.041480,5.067189,3.949253,events/second
1554824283,1386,7.280814,6.955157,5.114026,3.977422,events/second
1554824293,1461,7.291230,7.035604,5.192111,4.016330,events/second
1554824303,1524,7.244665,6.904766,5.225044,4.040446,events/second
1554824313,1590,7.215436,6.855422,5.270011,4.068716,events/second
1554824323,1658,7.197143,6.841799,5.319952,4.098871,events/second
1554824333,1723,7.168398,6.771418,5.355251,4.124285,events/second
1554824343,1797,7.177436,6.892227,5.428569,4.162660,events/second
1554824353,1866,7.166025,6.875512,5.473421,4.191789,events/second
1554824363,1929,7.134923,6.785242,5.500437,4.215075,events/second
1554824373,1995,7.115834,6.768960,5.539627,4.242517,events/second
1554824383,2070,7.128585,6.870950,5.600836,4.277431,events/second
1554824393,2152,7.164707,7.076262,5.686101,4.320780,events/second
1554824403,2206,7.107603,6.851556,5.685983,4.335955,events/second
1554824413,2224,6.941963,6.076050,5.558585,4.307934,events/second
1554824423,2239,6.777231,5.340921,5.418890,4.274688,events/second
1554824433,2257,6.630990,4.829307,5.306860,4.249560,events/second
