t,count
1554824112,0
1554824122,37
1554824132,72
1554824142,117
1554824152,143
1554824162,182
1554824172,209
1554824182,242
1554824192,286
1554824202,316
1554824212,344
1554824222,390
1554824232,434
1554824242,464
1554824252,514
1554824262,557
1554824272,595
1554824282,635
1554824292,682
1554824302,718
1554824312,750
1554824322,788
1554824332,824
1554824342,857
1554824352,888
1554824362,939
1554824372,972
1554824382,1004
1554824392,1058
1554824402,1103
1554824412,1143
1554824422,1178
1554824432,1228
