t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847734,1,51.928462,0.000000,0.000000,0.000000,events/second
1554847744,47,4.687172,3.927929,3.826446,3.808864,events/second
1554847754,119,5.932114,4.419375,3.933957,3.845251,events/second
1554847764,211,7.028420,5.177599,4.112882,3.906599,events/second
1554847774,291,7.271859,5.607053,4.240153,3.951811,events/second
1554847784,369,7.374791,5.950104,4.357132,3.994362,events/second
1554847794,443,7.381515,6.175246,4.456998,4.032006,events/second
1554847804,514,7.341402,6.320409,4.543783,4.065921,events/second
1554847814,599,7.483772,6.646057,4.670478,4.113842,events/second
1554847824,684,7.598665,6.947302,4.799357,4.163418,events/second
1554847834,766,7.659043,7.147285,4.911171,4.208058,events/second
1554847844,878,7.980558,7.769451,5.117344,4.285316,events/second
1554847854,954,7.949208,7.744716,5.198790,4.321948,events/second
1554847864,1044,8.029933,7.926548,5.320321,4.372555,events/second
1554847874,1128,8.056480,7.996675,5.421176,4.417045,events/second
1554847884,1205,8.032612,7.945376,5.495638,4.453292,events/second
1554847894,1288,8.049127,7.995342,5.587385,4.495775,events/second
1554847904,1365,8.028680,7.951920,5.656727,4.531190,events/second
1554847914,1440,7.999349,7.887017,5.717348,4.564016,events/second
1554847924,1525,8.025524,7.988153,5.808874,4.607541,events/second
