t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848963,3,4.948026,0.000000,0.000000,0.000000,events/second
1554848973,55,5.183490,4.511938,4.423140,4.407756,events/second
1554848983,122,5.903474,4.835051,4.494615,4.431992,events/second
1554848993,180,5.883821,5.056751,4.553666,4.452617,events/second
1554849003,229,5.640260,4.966156,4.549065,4.452085,events/second
1554849013,292,5.767903,5.174122,4.606605,4.472519,events/second
1554849023,353,5.824876,5.316900,4.655591,4.490505,events/second
1554849033,408,5.780304,5.356526,4.686389,4.502746,events/second
1554849043,460,5.706250,5.319062,4.700030,4.509355,events/second
1554849053,508,5.607661,5.252811,4.706504,4.513662,events/second
1554849063,556,5.526930,5.167305,4.706264,4.515718,events/second
1554849073,602,5.443079,5.078935,4.702725,4.516643,events/second
1554849083,649,5.381914,5.021400,4.702663,4.518672,events/second
1554849093,693,5.306536,4.941995,4.696047,4.518469,events/second
1554849103,736,5.234071,4.842798,4.683035,4.516052,events/second
1554849113,788,5.232744,4.879087,4.696568,4.522489,events/second
1554849123,832,5.180506,4.816415,4.689933,4.522219,events/second
1554849133,873,5.117489,4.688523,4.667205,4.516436,events/second
1554849143,913,5.055018,4.608412,4.651670,4.512915,events/second
