t,value
1554848963,0.0
1554848973,0.0
1554848983,0.0
1554848993,8.382229673093043E-4
1554849003,0.0026791694574681848
1554849013,0.0025097601784718347
1554849023,0.0026278069756330625
1554849033,0.0025073129962390303
1554849043,0.0025993316004456
1554849053,0.0026729034413631807
1554849063,0.00258123291831157
1554849073,0.0026440300584469802
1554849083,0.002697148728487028
1554849093,0.0025041736227045075
1554849103,0.002336968617849989
1554849113,0.0022950135614437724
1554849123,0.002847044963675633
1554849133,0.002688670498794734
1554849143,0.0027224027399666284
