t,count
1554680108,0
1554680118,0
1554680128,0
1554680138,0
1554680148,0
1554680158,0
1554680168,0
1554680178,12
1554680188,38
1554680198,58
1554680208,80
1554680218,106
1554680228,128
1554680238,152
1554680248,168
1554680258,192
1554680268,212
1554680278,232
1554680288,253
1554680298,277
1554680308,300
1554680318,319
1554680328,339
1554680338,356
1554680348,378
1554680358,402
1554680368,423
1554680378,446
1554680388,469
1554680398,488
1554680408,511
1554680418,535
1554680428,552
1554680438,573
1554680448,596
1554680458,620
1554680468,644
1554680478,666
1554680488,686
1554680498,710
1554680508,729
1554680518,753
1554680528,779
1554680538,801
