t,count
1554680178,5
1554680188,14
1554680198,23
1554680208,31
1554680218,40
1554680228,48
1554680238,58
1554680248,67
1554680258,77
1554680268,84
1554680278,93
1554680288,102
1554680298,112
1554680308,121
1554680318,128
1554680328,137
1554680338,147
1554680348,156
1554680358,165
1554680368,173
1554680378,182
1554680388,191
1554680398,198
1554680408,207
1554680418,216
1554680428,224
1554680438,234
1554680448,243
1554680458,251
1554680468,259
1554680478,267
1554680488,277
1554680498,286
1554680508,294
1554680518,304
1554680528,314
1554680538,324
