t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848324,4,1.111975,0.000000,0.000000,0.000000,events/second
1554848334,13,0.955554,1.168018,1.193389,1.197784,events/second
1554848344,21,0.889068,1.110242,1.180437,1.193382,events/second
1554848354,35,1.042265,1.126578,1.181188,1.193468,events/second
1554848364,55,1.262033,1.216527,1.198278,1.199074,events/second
1554848374,85,1.584839,1.430194,1.244287,1.214560,events/second
1554848384,123,1.934775,1.748586,1.318265,1.239816,events/second
1554848394,164,2.228105,2.111489,1.409543,1.271429,events/second
1554848404,201,2.403256,2.386698,1.491218,1.300477,events/second
1554848414,240,2.564514,2.574240,1.560406,1.325892,events/second
1554848424,287,2.769347,2.854528,1.653499,1.359860,events/second
1554848434,343,3.017753,3.246583,1.776379,1.404508,events/second
1554848444,407,3.292770,3.671840,1.914955,1.455298,events/second
1554848454,464,3.473267,4.015821,2.045682,1.504420,events/second
1554848464,523,3.641054,4.306995,2.172124,1.552999,events/second
1554848474,587,3.821118,4.645579,2.314090,1.607670,events/second
1554848484,650,3.973028,4.854786,2.434983,1.656210,events/second
1554848494,712,4.101650,5.062579,2.558470,1.706423,events/second
1554848504,777,4.232595,5.297323,2.690912,1.760489,events/second
1554848514,838,4.328423,5.419909,2.802648,1.808436,events/second
1554848524,899,4.414573,5.537110,2.913918,1.856949,events/second
