t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552425161,0,0.000000,0.000000,0.000000,0.000000,events/second
1552425191,503,8.413886,4.109717,0.849567,0.284764,events/second
1552425221,2073,23.092045,23.002261,5.727188,1.983527,events/second
1552425251,3688,30.792551,35.141906,10.315768,3.687508,events/second
1552425281,5227,34.900096,41.704594,14.263976,5.264877,events/second
1552425311,6813,37.899259,45.620203,17.833675,6.790221,events/second
1552425341,8425,40.164217,48.755110,21.226714,8.320695,events/second
1552425371,10065,41.978753,51.146439,24.427002,9.846536,events/second
1552425401,11609,43.034300,51.589170,27.114350,11.252530,events/second
1552425431,13119,43.764608,51.132947,29.336180,12.538077,events/second
1552425461,14657,44.447221,51.231716,31.405365,13.799887,events/second
1552425491,16189,44.998797,51.277931,33.294485,15.027359,events/second
1552425521,17765,45.579324,51.234131,34.982603,16.207052,events/second
1552425551,19366,46.134683,52.092169,36.763407,17.437629,events/second
1552425581,20875,46.407947,51.447960,38.077424,18.524511,events/second
1552425611,22430,46.752858,51.845618,39.436352,19.633158,events/second
1552425641,24002,47.085068,51.723017,40.574742,20.673856,events/second
1552425671,25576,47.383161,52.362602,41.817168,21.755825,events/second
1552425701,27089,47.544509,51.596661,42.636931,22.695969,events/second
1552425731,28548,47.599061,50.607370,43.243998,23.558494,events/second
1552425761,29966,47.582994,49.324269,43.622965,24.333837,events/second
1552425791,31397,47.587900,49.210828,44.135259,25.142557,events/second
1552425821,32854,47.631262,48.576314,44.437202,25.867600,events/second
1552425851,34314,47.674293,48.847830,44.901857,26.636752,events/second
1552425881,35489,47.334020,45.056414,44.397758,27.063979,events/second
1552425911,36755,47.135944,43.771468,44.160833,27.551184,events/second
1552425941,37815,46.699275,40.969069,43.442105,27.847926,events/second
1552425971,38847,46.259000,37.639660,42.413753,28.005568,events/second
1552426001,39958,45.939462,37.716099,41.985273,28.330793,events/second
1552426031,41263,45.859963,39.686170,42.033351,28.793752,events/second
1552426061,42650,45.872114,42.740882,42.504328,29.387517,events/second
1552426091,44136,45.986449,44.849230,42.998977,29.985714,events/second
1552426121,45596,46.067776,46.317308,43.541595,30.599978,events/second
1552426151,47031,46.119542,47.265515,44.030050,31.192351,events/second
1552426181,48442,46.145982,47.366788,44.348085,31.721940,events/second
1552426211,49926,46.238178,48.593703,44.918003,32.331405,events/second
1552426241,51373,46.292085,47.732933,45.051675,32.789600,events/second
1552426271,52930,46.439625,49.098763,45.613673,33.383950,events/second
1552426301,54468,46.563502,50.182815,46.249231,34.006197,events/second
1552426331,55987,46.665084,50.405209,46.683722,34.557653,events/second
1552426361,57563,46.808404,51.394133,47.280911,35.161095,events/second
1552426391,59122,46.931251,51.526064,47.689590,35.698306,events/second
1552426421,60731,47.086834,52.402237,48.270470,36.291686,events/second
1552426451,62317,47.218478,52.341644,48.660836,36.819485,events/second
1552426481,63804,47.270569,51.074225,48.718077,37.228231,events/second
1552426511,65392,47.393827,51.970717,49.154919,37.755216,events/second
1552426541,66825,47.401504,50.382578,49.061275,38.098043,events/second
1552426571,68065,47.274311,47.123000,48.462245,38.254740,events/second
1552426601,68937,46.899683,40.540704,46.753016,38.001242,events/second
