t,value
1552425161,0.975363941769317
1552425191,0.9821528165086447
1552425221,0.9797585886722378
1552425251,0.9775953242415808
1552425281,0.9761851769419096
1552425311,0.9754311144075654
1552425341,0.9748132846019386
1552425371,0.974350062560823
1552425401,0.9739898677869764
1552425431,0.9737017680418103
1552425461,0.9734155463459011
1552425491,0.9731307328824238
1552425521,0.9729325237321474
1552425551,0.9728023505121893
1552425581,0.9732834327639234
1552425611,0.9741550005210685
1552425641,0.9739758721025272
1552425671,0.9738784080032111
1552425701,0.9737327054143388
1552425731,0.9736015783477366
1552425761,0.9734300156138355
1552425791,0.9732740546138884
1552425821,0.9731799840529635
1552425851,0.9730474448329358
1552425881,0.972969969102185
1552425911,0.9728776609387022
1552425941,0.9727910758021693
1552425971,0.9727112151943954
1552426001,0.973078102245727
1552426031,0.9734385418981996
1552426061,0.9733634473363447
1552426091,0.9732930471626033
1552426121,0.9732100761096518
1552426151,0.9731483297378571
1552426181,0.9730742363624817
1552426211,0.9730196950052479
1552426241,0.9729681023607857
1552426271,0.9729192255951337
1552426301,0.9728728557588192
1552426331,0.972801022392621
1552426361,0.9727462460020599
1552426391,0.972707308038313
1552426421,0.9730323430978562
1552426451,0.9731780929169456
1552426481,0.9731198063934609
1552426511,0.9730882122021042
1552426541,0.9730461407511615
1552426571,0.9729482579002199
1552426601,0.9728666349184751
