t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552425161,0,0.000000,0.000000,0.000000,0.000000,events/second
1552425191,18,0.301056,0.175902,0.036363,0.012188,events/second
1552425221,54,0.601439,0.599741,0.153179,0.053285,events/second
1552425251,89,0.743011,0.839462,0.252958,0.090897,events/second
1552425281,131,0.874593,1.036493,0.355922,0.131647,events/second
1552425311,171,0.951164,1.153728,0.448939,0.171043,events/second
1552425341,218,1.039196,1.336653,0.558845,0.217932,events/second
1552425371,254,1.059315,1.294146,0.622949,0.251212,events/second
1552425401,291,1.078676,1.263728,0.678181,0.282353,events/second
1552425431,336,1.120836,1.332976,0.750173,0.320102,events/second
1552425461,375,1.137137,1.337304,0.808394,0.354361,events/second
1552425491,419,1.164605,1.372935,0.865222,0.388702,events/second
1552425521,459,1.177606,1.374700,0.915689,0.421807,events/second
1552425551,495,1.179176,1.307240,0.942799,0.447326,events/second
1552425581,534,1.187118,1.314663,0.979851,0.476360,events/second
1552425611,571,1.190152,1.271263,1.000902,0.500096,events/second
1552425641,613,1.202498,1.293408,1.032430,0.527400,events/second
1552425671,653,1.209744,1.329100,1.067095,0.555971,events/second
1552425701,689,1.209250,1.279762,1.079799,0.577091,events/second
1552425731,733,1.222128,1.346951,1.113783,0.605202,events/second
1552425761,775,1.230595,1.365267,1.140911,0.631246,events/second
1552425791,813,1.232225,1.325313,1.152824,0.652071,events/second
1552425821,854,1.238092,1.353524,1.176293,0.676585,events/second
1552425851,894,1.242059,1.329750,1.187933,0.697008,events/second
1552425881,936,1.248382,1.391153,1.214827,0.722283,events/second
1552425911,983,1.260613,1.411328,1.233245,0.744592,events/second
1552425941,1041,1.285551,1.614421,1.299760,0.783552,events/second
1552425971,1094,1.302714,1.670367,1.344006,0.815761,events/second
1552426001,1148,1.319828,1.720638,1.387350,0.848022,events/second
1552426031,1206,1.340336,1.803588,1.439258,0.883597,events/second
1552426061,1264,1.359472,1.858237,1.486437,0.918030,events/second
1552426091,1321,1.376365,1.860411,1.522567,0.949124,events/second
1552426121,1380,1.394259,1.914253,1.567948,0.983569,events/second
1552426151,1437,1.409132,1.913538,1.599785,1.013641,events/second
1552426181,1497,1.426028,1.921025,1.631523,1.043792,events/second
1552426211,1557,1.441973,1.962641,1.669630,1.076218,events/second
1552426241,1617,1.457057,1.977341,1.701069,1.106503,events/second
1552426271,1675,1.469591,1.955553,1.722959,1.133585,events/second
1552426301,1733,1.481486,1.944793,1.742875,1.159792,events/second
1552426331,1793,1.494446,1.952979,1.764146,1.186242,events/second
1552426361,1848,1.502718,1.915330,1.773697,1.208525,events/second
1552426391,1906,1.512973,1.933932,1.791982,1.233370,events/second
1552426421,1964,1.522741,1.935850,1.805538,1.256330,events/second
1552426451,2023,1.532840,1.937812,1.817855,1.278543,events/second
1552426481,2079,1.540256,1.910301,1.822505,1.297824,events/second
1552426511,2139,1.550257,1.952104,1.839713,1.320880,events/second
1552426541,2198,1.559109,1.956237,1.851715,1.342043,events/second
1552426571,2253,1.564799,1.902231,1.849679,1.358116,events/second
1552426601,2307,1.569499,1.862306,1.847512,1.373625,events/second
