t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552610416,12,1.341004,1.800000,1.800000,1.800000,events/second
1552610426,23,1.214242,1.677185,1.773773,1.791160,events/second
1552610436,32,1.105750,1.573225,1.748406,1.782418,events/second
1552610446,42,1.078527,1.485225,1.723870,1.773773,events/second
1552610456,52,1.062517,1.410734,1.700139,1.765223,events/second
1552610466,62,1.051970,1.347679,1.677185,1.756768,events/second
1552610476,72,1.044416,1.294304,1.654985,1.748406,events/second
1552610486,82,1.038759,1.249123,1.633512,1.740136,events/second
1552610496,92,1.034418,1.194887,1.609437,1.730850,events/second
1552610506,102,1.030967,1.179680,1.592708,1.723876,events/second
1552610516,112,1.028058,1.152096,1.573277,1.715877,events/second
1552610526,122,1.025737,1.112756,1.551177,1.706859,events/second
1552610536,132,1.023749,1.111437,1.536413,1.700157,events/second
1552610546,142,1.021991,1.094329,1.518827,1.692420,events/second
1552610556,152,1.020584,1.079848,1.501818,1.684769,events/second
1552610566,162,1.019295,1.051599,1.482061,1.676095,events/second
1552610576,172,1.018144,1.058390,1.469508,1.669726,events/second
1552610586,182,1.017133,1.049426,1.454116,1.662326,events/second
1552610596,192,1.016233,1.043117,1.439283,1.655014,events/second
1552610606,202,1.015329,1.036498,1.424881,1.647776,events/second
1552610616,212,1.014676,1.030894,1.410952,1.640618,events/second
1552610626,222,1.014007,1.011439,1.394228,1.632438,events/second
1552610636,232,1.013299,1.024396,1.384555,1.626552,events/second
1552610646,242,1.012819,1.020650,1.371948,1.619628,events/second
1552610656,252,1.012270,1.018759,1.359809,1.612788,events/second
1552610666,262,1.011813,1.001166,1.344762,1.604915,events/second
1552610676,272,1.011390,0.999709,1.333404,1.598225,events/second
1552610686,282,1.010994,0.999753,1.322474,1.591615,events/second
1552610696,297,1.027388,1.031774,1.318514,1.587294,events/second
