t,value
1552610416,0.0
1552610426,0.014925373134328358
1552610436,0.01524390243902439
1552610446,0.01580135440180587
1552610456,0.014767932489451477
1552610466,0.01436265709156194
1552610476,0.015174506828528073
1552610486,0.01488833746898263
1552610496,0.015909090909090907
1552610506,0.015418502202643172
1552610516,0.014098690835850957
1552610526,0.013474494706448507
1552610536,0.012477718360071301
1552610546,0.013256006628003313
1552610556,0.013147718484145398
1552610566,0.013323464100666173
1552610576,0.01394700139470014
1552610586,0.014267990074441687
1552610596,0.014645577035735208
1552610606,0.014611338398597311
1552610616,0.014594279042615295
1552610626,0.014585764294049008
1552610636,0.01440922190201729
1552610646,0.013912075681691708
1552610656,0.013955984970477724
1552610666,0.013533834586466165
1552610676,0.013280865715691098
1552610686,0.012692656391659111
1552610696,0.012992831541218637
