t,value
1552758609,NaN
1552758619,NaN
1552758629,0.0
1552758639,0.0
1552758649,0.0
1552758659,0.0
1552758669,0.0
1552758679,0.0
1552758689,0.0
1552758699,0.0
1552758709,0.0
1552758719,0.0
1552758729,0.0
1552758739,0.0
1552758749,0.0
1552758759,0.0
1552758769,0.0
1552758779,0.0
1552758789,0.0
1552758799,0.001937984496124031
1552758809,0.0019342359767891683
1552758819,0.0018050541516245488
1552758829,0.0016722408026755853
1552758839,0.001579778830963665
1552758849,0.0015503875968992248
1552758859,0.0015503875968992248
1552758869,0.0015503875968992248
