t,value
1552758639,NaN
1552758649,NaN
1552758659,NaN
1552758669,NaN
1552758679,NaN
1552758689,NaN
1552758699,NaN
1552758709,NaN
1552758719,0.16666666666666666
1552758729,0.2
1552758739,0.2
1552758749,0.13333333333333333
1552758759,0.1
1552758769,0.09523809523809523
1552758779,0.07407407407407407
1552758789,0.07407407407407407
1552758799,0.07407407407407407
1552758809,0.07407407407407407
1552758819,0.06896551724137931
1552758829,0.0625
1552758839,0.05714285714285714
1552758849,0.05555555555555555
1552758859,0.05555555555555555
1552758869,0.05555555555555555
