t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552758609,2,1.308371,0.000000,0.000000,0.000000,events/second
1552758619,9,0.779441,0.952027,0.990083,0.996676,events/second
1552758629,34,1.580498,1.130179,1.026552,1.008876,events/second
1552758639,61,1.935633,1.370536,1.081387,1.027560,events/second
1552758649,87,2.096528,1.558003,1.131118,1.044928,events/second
1552758659,114,2.214821,1.749951,1.185886,1.064327,events/second
1552758669,141,2.293891,1.896440,1.235551,1.082404,events/second
1552758679,175,2.448331,2.096560,1.299954,1.105803,events/second
1552758689,207,2.539257,2.295383,1.368747,1.131146,events/second
1552758699,241,2.634634,2.448971,1.432034,1.155108,events/second
1552758709,275,2.710012,2.580259,1.493300,1.178812,events/second
1552758719,309,2.771546,2.738086,1.562421,1.205571,events/second
1552758729,345,2.836473,2.826268,1.619467,1.228723,events/second
1552758739,376,2.860068,2.914347,1.677840,1.252715,events/second
1552758749,414,2.925383,3.004894,1.737605,1.277549,events/second
1552758759,450,2.970906,3.128236,1.805273,1.305427,events/second
1552758769,483,2.990893,3.156523,1.854358,1.327476,events/second
1552758779,517,3.014657,3.196458,1.905139,1.350389,events/second
1552758789,534,2.942475,3.007666,1.908031,1.357542,events/second
1552758799,548,2.861159,2.730156,1.884819,1.355801,events/second
1552758809,582,2.886285,2.801007,1.927881,1.376173,events/second
1552758819,619,2.926995,2.939658,1.986005,1.401853,events/second
1552758829,656,2.960172,3.085170,2.048671,1.429448,events/second
1552758839,699,3.017622,3.210901,2.109392,1.456749,events/second
1552758849,737,3.047903,3.362746,2.177931,1.487061,events/second
1552758859,739,2.937729,2.949491,2.129287,1.478343,events/second
1552758869,739,2.819392,2.496690,2.059481,1.462008,events/second
