t,count
1554649861,159
1554649871,378
1554649881,603
1554649891,821
1554649901,1037
1554649911,1222
1554649921,1434
1554649931,1640
1554649941,1831
1554649951,1878
1554649961,2034
1554649971,2211
1554649981,2390
1554649991,2600
1554650001,2833
1554650011,3039
1554650021,3252
1554650031,3495
1554650041,3709
1554650051,3931
1554650061,4134
1554650071,4335
1554650081,4554
1554650091,4783
1554650101,5011
1554650111,5241
1554650121,5469
1554650131,5673
1554650141,5900
1554650151,6123
1554650161,6354
1554650171,6594
1554650181,6853
1554650191,7104
1554650201,7343
1554650211,7578
1554650221,7820
