t,count
1554824117,3
1554824127,8
1554824137,13
1554824147,19
1554824157,25
1554824167,30
1554824177,36
1554824187,42
1554824197,47
1554824207,54
1554824217,59
1554824227,65
1554824237,73
1554824247,78
1554824257,85
1554824267,90
1554824277,95
1554824287,100
1554824297,106
1554824307,114
1554824317,119
1554824327,125
1554824337,130
1554824347,136
1554824357,143
1554824367,151
1554824377,158
1554824387,165
1554824397,171
1554824407,178
1554824417,184
1554824427,191
