t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847750,1,3.227061,0.000000,0.000000,0.000000,events/second
1554847760,10,0.975759,1.000000,1.000000,1.000000,events/second
1554847770,20,0.987516,0.984009,0.996694,0.998892,events/second
1554847780,33,1.091594,1.051707,1.010080,1.003342,events/second
1554847790,51,1.267953,1.165305,1.035922,1.012139,events/second
1554847800,78,1.551382,1.404105,1.090614,1.030805,events/second
1554847810,111,1.843135,1.678529,1.159713,1.054767,events/second
1554847820,144,2.050443,1.942806,1.233158,1.080681,events/second
1554847830,177,2.206174,2.137087,1.297694,1.104105,events/second
1554847840,212,2.349919,2.346959,1.369921,1.130582,events/second
1554847850,248,2.474359,2.556593,1.446392,1.158982,events/second
1554847860,281,2.549325,2.640655,1.500631,1.180433,events/second
1554847870,314,2.611913,2.739959,1.559540,1.203844,events/second
1554847880,349,2.680152,2.856000,1.623128,1.229212,events/second
1554847890,387,2.759785,3.031625,1.701051,1.259828,events/second
1554847900,421,2.802643,3.090734,1.756859,1.283489,events/second
1554847910,457,2.852382,3.154203,1.814033,1.307983,events/second
1554847920,494,2.902017,3.253345,1.879141,1.335519,events/second
1554847930,530,2.940817,3.293129,1.932361,1.359445,events/second
