t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847750,2,6.441559,0.000000,0.000000,0.000000,events/second
1554847760,223,21.758448,27.880622,28.768600,28.922438,events/second
1554847770,390,19.254459,26.119397,28.357919,28.782013,events/second
1554847780,698,23.088788,26.840513,28.438089,28.804324,events/second
1554847790,1011,25.135260,27.529600,28.532105,28.831921,events/second
1554847800,1137,22.614364,25.288164,28.019815,28.655901,events/second
1554847810,1385,22.997643,25.218354,27.919720,28.615382,events/second
1554847820,1453,20.689533,22.328114,27.214165,28.369905,events/second
1554847830,1722,21.463201,23.039590,27.209521,28.355772,events/second
1554847840,1815,20.118412,20.926485,26.624836,28.146226,events/second
1554847850,1885,18.807125,18.801949,25.984654,27.913664,events/second
1554847860,1955,17.736408,16.990134,25.362263,27.682576,events/second
1554847870,2028,16.869302,15.498046,24.769920,27.457335,events/second
1554847880,2085,16.011800,13.991949,24.144652,27.216916,events/second
1554847890,2150,15.332143,12.846273,23.566383,26.988023,events/second
1554847900,2224,14.805412,12.015285,23.036604,26.771608,events/second
1554847910,2293,14.311816,11.219127,22.507119,26.551982,events/second
1554847920,2359,13.858016,10.506171,21.985458,26.331502,events/second
1554847930,2430,13.483350,9.989663,21.500350,26.120063,events/second
