t,count
1554824103,5
1554824113,15
1554824123,24
1554824133,34
1554824143,44
1554824153,54
1554824163,64
1554824173,74
1554824183,84
1554824193,94
1554824203,104
1554824213,114
1554824223,124
1554824233,133
1554824243,143
1554824253,153
1554824263,162
1554824273,172
1554824283,182
1554824293,192
1554824303,202
1554824313,212
1554824323,222
1554824333,232
1554824343,241
1554824353,250
1554824363,260
1554824373,270
1554824383,279
1554824393,289
1554824403,299
1554824413,309
1554824423,319
1554824433,329
