t,count
1554824103,6
1554824113,12
1554824123,17
1554824133,23
1554824143,29
1554824153,34
1554824163,40
1554824173,45
1554824183,51
1554824193,58
1554824203,63
1554824213,69
1554824223,77
1554824233,82
1554824243,88
1554824253,93
1554824263,98
1554824273,103
1554824283,108
1554824293,116
1554824303,121
1554824313,128
1554824323,133
1554824333,138
1554824343,144
1554824353,152
1554824363,160
1554824373,167
1554824383,173
1554824393,183
1554824403,192
1554824413,202
1554824423,212
1554824433,222
