t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553096978,6,0.709544,0.800000,0.800000,0.800000,events/second
1553096988,14,0.758790,0.801279,0.800055,0.800006,events/second
1553096998,24,0.843105,0.786370,0.796802,0.798904,events/second
1553097008,37,0.962529,0.851148,0.810075,0.803342,events/second
1553097018,50,1.031938,0.935407,0.829415,0.809935,events/second
1553097028,62,1.060881,0.974748,0.841509,0.814239,events/second
1553097038,74,1.081263,1.009328,0.853262,0.818502,events/second
1553097048,93,1.185646,1.101286,0.877798,0.827143,events/second
1553097058,111,1.255182,1.208551,0.908031,0.837893,events/second
1553097068,134,1.361279,1.360757,0.950387,0.852943,events/second
1553097078,154,1.420191,1.444180,0.981546,0.864516,events/second
1553097088,174,1.469150,1.558933,1.021437,0.879266,events/second
