t,value
1553096908,0.0
1553096918,0.0
1553096928,0.0
1553096938,8.481764206955047E-4
1553096948,0.001352265043948614
1553096958,0.0011242270938729624
1553096968,0.0012025012025012026
1553096978,0.001891153603698256
1553096988,0.002053004852556924
1553096998,0.002181940248405505
1553097008,0.0022872827081427266
1553097018,0.0022352612461581448
1553097028,0.002191286414024233
1553097038,0.0020339794209140944
1553097048,0.002344273275284662
1553097058,0.002197112366603892
1553097068,0.0022642252411892104
1553097078,0.002230897936419409
1553097088,0.0022891354111639374
