t,count
1552603119,9
1552603129,18
1552603139,27
1552603149,36
1552603159,45
1552603169,55
1552603179,65
1552603189,75
1552603199,85
1552603209,95
1552603219,105
1552603229,113
1552603239,123
1552603249,133
1552603259,143
1552603269,153
1552603279,162
1552603289,170
1552603299,180
1552603309,189
1552603319,198
1552603329,206
1552603340,219
1552603349,225
1552603359,234
1552603369,244
1552603379,253
1552603389,263
1552603399,273
1552603409,283
1552603419,293
1552603429,303
1552603439,313
1552603449,323
1552603459,333
1552603469,343
